Customer ID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance
6144,Stephen Flores,Morgan,Female,41,Washington,White Collar,05.Nov.15,38019.49
1048,James Wright,Randall,Female,37,Iowa,Other,05.Nov.15,37294.08
8571,Timothy Martinez,Edmunds,Female,25,Maine,White Collar,05.Nov.15,74258.42
480,Brenda Moreno,Cameron,Female,32,Tennessee,White Collar,05.Nov.15,55749.19
8498,Monica Miller,Hudson,Female,35,Arkansas,White Collar,05.Nov.15,5247.83
5748,Sharon Johnson,Sutherland,Male,33,Nebraska,White Collar,05.Nov.15,61079.39
7344,Rachel Frazier,Fisher,Female,44,Oregon,Other,05.Nov.15,12939.73
2348,Debra Bowers,Abraham,Male,40,Texas,Blue Collar,05.Nov.15,42462.18
831,Ryan Rivers,Gill,Male,44,Maine,Blue Collar,05.Nov.15,86184.27
8891,Nicholas Rush,Blake,Male,45,West Virginia,Blue Collar,05.Nov.15,88366.08
3272,Jerry Riley,Clark,Female,28,Delaware,Other,05.Nov.15,62137.79
9042,Denise Singh,Fisher,Female,40,Louisiana,White Collar,05.Nov.15,10914.74
1926,Mitchell Young,Hughes,Female,39,Mississippi,Other,05.Nov.15,50492.06
1981,Richard Mclaughlin,Russell,Female,42,Kentucky,Other,05.Nov.15,43376.23
3544,Kimberly Huang,Chapman,Male,38,New York,White Collar,06.Nov.15,12380.76
7503,Mrs. Julie Williams,King,Male,28,Mississippi,White Collar,06.Nov.15,13390.78
9623,Stephanie Wilson,Blake,Female,29,Utah,Other,06.Nov.15,1834.14
1900,Kevin Willis,Ince,Male,34,New York,White Collar,06.Nov.15,18971.51
8988,Hannah Mcgee,Walsh,Male,61,Florida,Blue Collar,06.Nov.15,27421.16
6540,Thomas Bailey,Hardacre,Male,49,Idaho,Other,06.Nov.15,83989.67
8127,Kimberly Harris,Jones,Male,43,California,Other,06.Nov.15,70629.05
2050,Timothy Coleman,Campbell,Female,32,Pennsylvania,Blue Collar,07.Nov.15,10818.08
945,Joshua Johnson,Johnston,Female,26,North Dakota,White Collar,07.Nov.15,13299.35
4096,Kevin Jennings,Parr,Male,33,Hawaii,White Collar,07.Nov.15,30227.5
3686,Amy Brown,Springer,Male,46,North Dakota,White Collar,07.Nov.15,84080.85
4260,Johnny Hernandez,Jones,Male,35,Pennsylvania,Blue Collar,07.Nov.15,15908.89
8394,Ann Rodriguez,Ferguson,Male,48,South Dakota,White Collar,07.Nov.15,18254.46
3005,Melissa Rodriguez,Harris,Male,39,New Jersey,White Collar,07.Nov.15,59641.84
6464,Amy Smith,Davidson,Female,51,Rhode Island,Blue Collar,07.Nov.15,52001.9
1441,Melinda Huang,Mackay,Female,39,Tennessee,Other,07.Nov.15,31245.0
4487,Savannah Schultz,Mitchell,Female,56,Missouri,Other,07.Nov.15,29174.19
7008,Larry Davis,Morrison,Male,36,Missouri,Blue Collar,07.Nov.15,106275.73
2130,Matthew Ramos,Davidson,Female,33,Alaska,White Collar,08.Nov.15,64582.89
5090,Nicholas Carter,Turner,Female,43,Washington,Other,08.Nov.15,73601.8
4280,Spencer Gonzales,May,Female,44,Washington,White Collar,08.Nov.15,9209.02
3236,Ashley Weaver,Rutherford,Male,24,Michigan,White Collar,08.Nov.15,35939.96
912,Tammie Maldonado,Smith,Female,31,Kentucky,White Collar,08.Nov.15,1447.65
7328,Stacy Barrett,Rees,Female,25,Idaho,Other,08.Nov.15,1890.37
3918,Kenneth Barron,Ellison,Male,39,North Dakota,Blue Collar,08.Nov.15,29040.64
3319,Anthony Ray,Martin,Male,24,Vermont,White Collar,08.Nov.15,24875.64
447,Joseph Moore,Peake,Male,43,Vermont,White Collar,08.Nov.15,4421.1
8918,Antonio Dougherty,Ogden,Female,32,New Mexico,White Collar,08.Nov.15,27424.78
9474,Raymond Trevino,Glover,Female,27,North Carolina,White Collar,08.Nov.15,3120.2
545,Deanna Martin,Davies,Male,51,Virginia,White Collar,08.Nov.15,32448.94
6414,Susan Williams,McDonald,Female,48,Georgia,Other,08.Nov.15,19089.33
3017,Jerry West,James,Male,52,New Jersey,White Collar,08.Nov.15,74560.83
1375,Anthony Cooper,Bond,Female,40,Louisiana,Other,08.Nov.15,22027.41
7298,Megan Woods,Burgess,Female,49,South Dakota,Other,08.Nov.15,115069.41
3179,Kristen Fox,Pullman,Female,31,Tennessee,Other,08.Nov.15,14526.24
8857,Ashley Bailey,Harris,Male,31,New Mexico,White Collar,08.Nov.15,35448.77
7296,Kathy Young,Davidson,Female,38,Alaska,White Collar,08.Nov.15,12426.64
3628,Denise Mullen,Watson,Male,27,Alaska,White Collar,08.Nov.15,89186.6
2640,Michael Cline,Hunter,Male,29,Maryland,Blue Collar,09.Nov.15,9567.74
5620,Lisa Garrett,Dyer,Female,47,South Carolina,White Collar,09.Nov.15,9244.66
3834,Lisa Garcia,Pullman,Male,23,Virginia,Other,09.Nov.15,4588.12
604,Andrew Harper,Baker,Female,29,Illinois,White Collar,09.Nov.15,34725.59
3642,Mary Perez,Morrison,Male,37,Massachusetts,Other,09.Nov.15,23396.9
4622,Juan Lucero,Russell,Male,35,Wisconsin,Blue Collar,09.Nov.15,4653.31
7242,Ana Martinez,Payne,Female,35,Arizona,Blue Collar,09.Nov.15,17717.33
2903,Megan Robertson,White,Male,30,Arkansas,White Collar,09.Nov.15,8422.3
3747,David Harris,Roberts,Female,46,South Carolina,Blue Collar,09.Nov.15,53327.97
6250,William Underwood,McDonald,Female,43,Nebraska,Other,09.Nov.15,38308.54
3072,Michelle Chase,Mitchell,Male,42,Colorado,Blue Collar,09.Nov.15,68973.86
6659,Mark Wells,Oliver,Female,28,New Jersey,Other,09.Nov.15,32468.21
2924,Melanie Mcfarland,Nolan,Female,51,New Jersey,Other,09.Nov.15,5227.69
3655,Douglas Shepherd,Kelly,Male,56,Oklahoma,Blue Collar,09.Nov.15,55295.38
3903,Shannon Delgado,Wright,Female,50,Massachusetts,Other,09.Nov.15,91569.83
1964,Rachel Sanchez,Mackenzie,Female,23,Vermont,White Collar,10.Nov.15,24384.59
5011,Melinda Carroll,Piper,Female,30,Wisconsin,White Collar,10.Nov.15,26551.11
9177,Bryan Shelton,Sanderson,Male,34,Maine,White Collar,10.Nov.15,71362.71
3525,Joshua Barker,Alsop,Female,23,California,White Collar,10.Nov.15,133589.87
5244,Christina Braun,Campbell,Male,34,Mississippi,White Collar,10.Nov.15,96893.79
814,Joann Hahn,Hemmings,Male,26,Wyoming,Blue Collar,10.Nov.15,9438.06
804,Emily Ramos,Ball,Female,24,Nebraska,White Collar,10.Nov.15,93329.94
5200,Caleb Elliott,Hudson,Male,50,Oklahoma,White Collar,10.Nov.15,19956.27
5987,Nicole Gonzalez,Walsh,Male,40,New Hampshire,Blue Collar,10.Nov.15,18505.82
467,Kayla Sparks,Manning,Male,61,Nebraska,Blue Collar,10.Nov.15,6243.3
9619,Heather Jones,Lambert,Male,53,South Carolina,Blue Collar,10.Nov.15,4821.6
2387,Dean Hall,Davidson,Male,61,Mississippi,Other,10.Nov.15,5711.43
2967,Bryan Camacho,Alsop,Male,61,Alabama,Blue Collar,10.Nov.15,75638.28
1004,David Davis,Newman,Male,42,Kentucky,White Collar,10.Nov.15,14699.25
5834,Danielle Cuevas,White,Male,31,Oklahoma,White Collar,10.Nov.15,48703.81
251,Chelsea Guerrero,Underwood,Male,32,Oklahoma,Blue Collar,10.Nov.15,43532.66
6991,Miss Kayla Young,Hodges,Male,42,Alabama,White Collar,11.Nov.15,49683.78
4952,Jordan Cole,Metcalfe,Male,27,California,White Collar,11.Nov.15,146892.37
4662,Stephen Mccarthy,MacLeod,Female,38,South Dakota,White Collar,11.Nov.15,23666.54
5292,Meghan Brown,Parr,Female,45,Mississippi,White Collar,11.Nov.15,21695.26
4728,Lisa Hall,Hughes,Male,33,North Dakota,Other,11.Nov.15,2609.28
607,Maria Schwartz,Fisher,Male,30,Delaware,White Collar,11.Nov.15,42732.72
9266,Linda Barrett,Mackenzie,Male,25,West Virginia,White Collar,11.Nov.15,36021.53
1410,Samuel Wells,Nash,Female,34,Arizona,White Collar,11.Nov.15,18856.08
5269,Dana Cortez,Jackson,Male,34,Massachusetts,White Collar,11.Nov.15,42429.24
1912,Julie Byrd,Morgan,Male,35,New Jersey,Other,11.Nov.15,25257.22
1289,Christina Mason,Rees,Female,32,Rhode Island,White Collar,11.Nov.15,64135.72
2023,William Lawrence,Newman,Male,58,Vermont,Blue Collar,11.Nov.15,76328.95
3976,Bradley Gardner,Turner,Female,39,North Dakota,Other,11.Nov.15,60307.56
8319,Heather Shaw,Hart,Male,53,Massachusetts,White Collar,11.Nov.15,28479.55
3509,Mr. John Bray,Davies,Female,27,Indiana,Other,11.Nov.15,7835.23
9258,Steven Bell,Fraser,Male,45,Nebraska,Blue Collar,11.Nov.15,10760.17
8309,Kristin Flores,Knox,Male,52,Kentucky,Blue Collar,11.Nov.15,31275.84
5493,Madison Gutierrez,Bell,Male,51,New Jersey,Blue Collar,11.Nov.15,62238.7
2946,Jeanette Christian,Simpson,Male,60,Maine,Other,11.Nov.15,23122.01
3449,Thomas Bridges,Marshall,Female,58,New Hampshire,Other,11.Nov.15,105104.49
2045,Cindy Young,Coleman,Male,45,Pennsylvania,Blue Collar,11.Nov.15,28654.5
4416,Amanda Koch,Brown,Male,49,Louisiana,Blue Collar,11.Nov.15,35192.83
6020,Amanda Rosales,Hudson,Female,25,North Dakota,White Collar,11.Nov.15,14632.29
9000,Charles Alvarez,Dowd,Female,34,Illinois,White Collar,11.Nov.15,8456.78
68,Jacob Bruce,Hemmings,Female,44,Wisconsin,White Collar,11.Nov.15,33172.4
5025,Pamela Phillips,Rampling,Female,46,Kentucky,Blue Collar,11.Nov.15,29012.65
1927,Taylor Kemp,Bond,Female,46,Rhode Island,Blue Collar,12.Nov.15,4907.58
2292,Ralph Smith,Black,Male,39,Florida,White Collar,12.Nov.15,4563.44
9778,Daniel Ward,Payne,Male,29,Connecticut,Blue Collar,12.Nov.15,19118.76
3594,Jennifer Owen,Vaughan,Male,32,Illinois,White Collar,12.Nov.15,59266.24
6439,Kevin Sloan,Greene,Female,34,Montana,White Collar,12.Nov.15,26768.44
3600,Dana Lawrence,Clarkson,Male,41,Idaho,Blue Collar,12.Nov.15,97626.31
294,James Wilson,Mackay,Male,58,Oregon,Blue Collar,12.Nov.15,10786.24
5980,Jessica Howard,Sanderson,Male,32,West Virginia,Blue Collar,12.Nov.15,45810.04
899,Amber Bass,Cornish,Male,18,Mississippi,Blue Collar,12.Nov.15,25898.72
9467,Ms. Kimberly Jacobs,Arnold,Female,40,Alabama,White Collar,12.Nov.15,19448.19
9944,Katherine Steele,Chapman,Male,39,Idaho,Blue Collar,12.Nov.15,48032.86
3691,Jennifer Stafford,Roberts,Male,41,Indiana,White Collar,12.Nov.15,8176.98
9779,Daniel Ruiz,Walsh,Male,29,Kansas,White Collar,13.Nov.15,20166.68
4372,Tammy Johnson,Powell,Male,44,North Carolina,White Collar,13.Nov.15,13179.89
7743,Richard Cantu,Wilkins,Male,37,Arkansas,White Collar,13.Nov.15,59673.88
2341,Lauren Ortiz,Jones,Female,32,Texas,White Collar,13.Nov.15,53274.83
9953,Lisa Foster,Morrison,Female,38,New York,White Collar,13.Nov.15,1768.41
5259,Denise Castro,Skinner,Female,32,Hawaii,White Collar,13.Nov.15,9287.63
7775,Patricia Sims,Buckland,Female,38,Mississippi,White Collar,13.Nov.15,66093.41
7304,Mr. William Simmons,Sanderson,Male,51,Utah,Other,13.Nov.15,13547.12
777,Alexis Wheeler,Peters,Male,51,Hawaii,Blue Collar,13.Nov.15,109395.78
4710,Joseph Clark DDS,Alsop,Male,49,Wisconsin,Other,13.Nov.15,45629.65
696,Daniel Camacho,Jones,Female,56,Illinois,Other,13.Nov.15,11863.42
3447,Lori Harrington,Mills,Male,42,Nebraska,White Collar,13.Nov.15,45546.49
8858,Timothy Howard,Greene,Male,35,Kentucky,White Collar,13.Nov.15,7139.62
305,Michael Peterson,Oliver,Female,42,Oklahoma,Blue Collar,13.Nov.15,24238.89
1688,Kirsten Adams,Hemmings,Female,27,Nevada,White Collar,14.Nov.15,73722.88
4547,Olivia Davenport,Gill,Female,33,Kentucky,White Collar,14.Nov.15,21875.7
2023,Dr. Mario Thomas,Hodges,Male,44,New York,White Collar,14.Nov.15,3790.23
1804,Luke Stephens,Hodges,Female,29,Illinois,White Collar,14.Nov.15,23159.95
7472,Thomas Daniels,Mathis,Female,23,Louisiana,White Collar,14.Nov.15,23220.99
236,Angela Mitchell DDS,Churchill,Female,37,Rhode Island,White Collar,14.Nov.15,27784.27
6448,Samantha Oconnell,Clark,Male,31,Arkansas,White Collar,14.Nov.15,10377.13
4304,Joshua Mack,Walker,Female,25,Michigan,Other,14.Nov.15,12589.45
5941,Alicia Fitzgerald,Powell,Male,41,Rhode Island,Other,14.Nov.15,4111.42
6667,Jessica Stone DVM,Fisher,Male,40,Wyoming,White Collar,14.Nov.15,49490.49
2901,Willie Garcia,Vance,Female,35,Kentucky,Blue Collar,14.Nov.15,3673.79
9165,Jeffery Gallegos,Cameron,Female,41,Idaho,White Collar,14.Nov.15,20793.41
8560,Amber Henry,Baker,Male,25,Missouri,White Collar,14.Nov.15,18053.11
3835,Frank Schmidt,Henderson,Male,43,North Carolina,Blue Collar,14.Nov.15,4808.93
1785,Rhonda Crosby,Gill,Male,39,Kentucky,Blue Collar,14.Nov.15,3436.77
2250,Patricia Larsen,Ball,Male,36,Tennessee,White Collar,14.Nov.15,8060.05
1968,Brittany Smith,Gill,Male,32,Wyoming,Blue Collar,14.Nov.15,27316.09
2896,Dr. Bryce Vaughan Jr.,Short,Male,52,Texas,Other,14.Nov.15,111036.92
8579,Tyler Marshall,White,Female,55,South Carolina,Other,14.Nov.15,7365.5
6054,Kelly Robinson,Hughes,Female,55,Montana,Other,14.Nov.15,18705.83
5850,Leslie Williams,Jones,Male,51,South Dakota,Blue Collar,14.Nov.15,29247.25
4104,Dana Conner,Payne,Male,49,Kansas,Other,14.Nov.15,6881.74
5556,Andrew Olson,Parsons,Male,58,Nebraska,Blue Collar,14.Nov.15,65497.14
1254,April Hall,Mitchell,Male,49,Idaho,Other,14.Nov.15,45545.02
6612,Kevin Martinez,Morgan,Female,30,Arizona,Other,14.Nov.15,31311.45
7529,Amber Dickson,White,Female,48,Wisconsin,Other,14.Nov.15,9758.08
4871,Emily Schmidt,Dyer,Male,39,Hawaii,White Collar,14.Nov.15,144607.38
5364,Joseph Baker,Grant,Male,27,North Dakota,White Collar,14.Nov.15,15126.82
9261,Jody Smith,Harris,Female,31,Minnesota,Other,14.Nov.15,23095.68
3609,Cheryl Baker,Peake,Male,47,North Carolina,Blue Collar,14.Nov.15,97201.55
7403,Mario Moore,Anderson,Male,48,Iowa,White Collar,15.Nov.15,4098.82
5640,Mathew Miles,Forsyth,Female,44,South Carolina,White Collar,15.Nov.15,9777.9
1074,Amber Church,Reid,Male,31,Montana,Other,15.Nov.15,5478.06
8041,Margaret Butler,Springer,Male,27,Ohio,White Collar,15.Nov.15,10183.23
8453,Richard Thompson,Coleman,Female,36,Indiana,Blue Collar,15.Nov.15,18925.43
4578,Gordon Thompson,Watson,Male,29,South Carolina,White Collar,15.Nov.15,57228.34
9785,Meagan Brown,Graham,Female,35,Washington,White Collar,15.Nov.15,31376.37
3318,Kevin Mendoza,Ferguson,Male,28,Colorado,Other,15.Nov.15,13468.66
4635,Jennifer Scott,Howard,Female,31,Idaho,White Collar,15.Nov.15,42662.04
6109,Jennifer Strickland,Lyman,Male,29,Montana,Other,15.Nov.15,36086.9
9864,Benjamin Kim,James,Male,32,Montana,White Collar,15.Nov.15,12954.98
6264,Kayla Rodriguez,Newman,Male,37,South Dakota,White Collar,15.Nov.15,59494.69
547,Wendy Gonzales,Reid,Female,26,Pennsylvania,White Collar,15.Nov.15,133683.93
493,Jason Patel,Walsh,Female,40,Virginia,White Collar,16.Nov.15,32051.33
5094,Sherri Morris,Campbell,Male,37,Idaho,White Collar,16.Nov.15,4269.31
2871,Linda George,Newman,Male,29,Massachusetts,Blue Collar,16.Nov.15,37027.41
8345,James Davis,Vance,Male,40,Michigan,White Collar,16.Nov.15,55771.08
8789,Michael Burton,Parr,Female,35,Hawaii,White Collar,16.Nov.15,8196.9
6934,Elizabeth Hartman,Harris,Female,31,Washington,White Collar,16.Nov.15,29296.95
5432,Michael Saunders,James,Male,35,Pennsylvania,White Collar,16.Nov.15,10291.64
6033,Nicholas Whitehead,Quinn,Male,24,West Virginia,Other,16.Nov.15,57099.28
2239,Jonathan Jackson,Howard,Female,50,Massachusetts,White Collar,16.Nov.15,50609.43
676,Christian Watson,Jones,Male,44,South Carolina,White Collar,16.Nov.15,9161.15
8754,Ashley Parker,Avery,Male,38,Montana,White Collar,16.Nov.15,20238.28
2553,Susan Hunt,Quinn,Male,45,Michigan,White Collar,16.Nov.15,2479.52
5013,Madeline Campbell,Vaughan,Male,58,Rhode Island,Blue Collar,16.Nov.15,79655.37
5735,Matthew Green,Skinner,Female,59,Wyoming,Other,16.Nov.15,14644.76
5524,Randy Schaefer,Watson,Female,32,Alaska,White Collar,17.Nov.15,33535.24
3464,Larry Huynh,Scott,Male,36,Texas,White Collar,17.Nov.15,5275.67
4898,Christopher White,Lee,Male,24,Idaho,White Collar,17.Nov.15,16721.96
8068,Sandra Johnson,James,Male,31,South Carolina,Blue Collar,17.Nov.15,51141.07
2905,Steven Morales,Hemmings,Male,30,Delaware,White Collar,17.Nov.15,29283.75
4178,Taylor Cross,Rutherford,Male,37,Illinois,White Collar,17.Nov.15,37670.59
8141,Stacey Taylor,Clarkson,Male,41,Wisconsin,Blue Collar,17.Nov.15,5040.5
8244,Jose Perkins,May,Male,45,Virginia,White Collar,17.Nov.15,38098.76
1073,Megan Weeks,Welch,Female,35,Iowa,Other,17.Nov.15,82688.19
2729,Joshua Townsend,Johnston,Male,31,Oregon,White Collar,17.Nov.15,9814.58
9547,William Ramirez,Mitchell,Male,39,Colorado,White Collar,17.Nov.15,139434.09
2123,Olivia Anderson,Hamilton,Female,43,New York,White Collar,17.Nov.15,27287.49
3741,Shawn Nguyen,Jackson,Male,27,Indiana,White Collar,17.Nov.15,41775.2
3384,Karen Meadows,Sutherland,Female,37,Mississippi,White Collar,17.Nov.15,44335.18
8409,Rita Arnold,McDonald,Female,39,Florida,Blue Collar,17.Nov.15,33581.76
1111,Amanda Miller,Burgess,Male,42,Connecticut,White Collar,17.Nov.15,30797.77
8768,Ann Garcia,Parr,Female,29,Kentucky,White Collar,17.Nov.15,71423.01
3655,Kenneth Boyd,Mackenzie,Male,39,Ohio,White Collar,17.Nov.15,52566.58
2955,Gary Cox,Ince,Female,43,Louisiana,Blue Collar,17.Nov.15,23540.79
9044,Jo Brooks,Simpson,Male,26,Texas,White Collar,17.Nov.15,104366.63
6102,Michelle Knight,Grant,Female,37,Vermont,Other,17.Nov.15,339.23
569,Courtney Rios MD,Powell,Male,26,Minnesota,White Collar,17.Nov.15,65283.32
1541,Claudia Arnold,James,Female,43,Indiana,Other,17.Nov.15,38012.27
7,Savannah White,Russell,Female,56,Delaware,White Collar,17.Nov.15,33748.33
2477,Linda Davis,Oliver,Male,57,Utah,Blue Collar,17.Nov.15,18910.03
74,Robert Morrison,Martin,Male,37,Idaho,Blue Collar,17.Nov.15,45686.41
661,Benjamin Wright,Walker,Female,39,Alabama,Other,17.Nov.15,13061.49
836,Kendra Price,Black,Female,46,Montana,Blue Collar,17.Nov.15,68527.61
2475,Jamie Diaz,White,Male,56,Louisiana,Other,17.Nov.15,29861.37
3202,Jessica Simon,MacLeod,Male,44,Utah,Other,17.Nov.15,63735.05
7477,Sarah Sullivan,Murray,Female,45,Tennessee,White Collar,17.Nov.15,20349.68
2144,Christine Byrd,Nash,Female,28,Illinois,White Collar,17.Nov.15,48124.64
225,Linda Williams,Newman,Male,30,Kansas,Blue Collar,17.Nov.15,38093.36
1417,Stephanie Escobar,Wright,Male,43,North Dakota,White Collar,18.Nov.15,12324.12
128,Nicholas Delacruz,McDonald,Male,34,Rhode Island,Blue Collar,18.Nov.15,18412.38
1680,William Reed,Walker,Male,34,Pennsylvania,White Collar,18.Nov.15,12238.08
3174,Ashley Erickson,Turner,Male,41,Delaware,White Collar,18.Nov.15,55038.36
9731,Daniel Barker,Lambert,Male,32,Tennessee,White Collar,18.Nov.15,30865.97
2078,Rhonda Marshall,Poole,Male,38,Delaware,White Collar,18.Nov.15,2638.71
1547,Susan Ramos,Metcalfe,Female,34,Alaska,Other,18.Nov.15,19249.76
3261,Robin Meyer,Gill,Female,40,Idaho,White Collar,18.Nov.15,53697.1
5102,Megan Hansen,Henderson,Male,27,Kentucky,Blue Collar,19.Nov.15,9866.04
9634,Donald Morse,Graham,Female,42,Hawaii,White Collar,19.Nov.15,25158.08
5643,Ryan Bishop,Henderson,Female,37,Alabama,White Collar,19.Nov.15,26052.24
5242,Jose Porter,Terry,Male,51,Alabama,Blue Collar,19.Nov.15,12765.42
9656,Anthony Berg,Bower,Female,43,Rhode Island,Other,19.Nov.15,8837.34
7014,Don Young,Lyman,Female,28,Virginia,White Collar,19.Nov.15,68809.02
7113,Stephen Monroe,Parsons,Female,30,Kentucky,White Collar,19.Nov.15,13139.08
6723,Dwayne Harris,Ross,Female,39,Oklahoma,Other,19.Nov.15,68659.24
960,Katie Greer,Parsons,Male,29,Oregon,White Collar,19.Nov.15,94523.22
5681,Justin Spence,Blake,Male,34,Nevada,Other,20.Nov.15,67894.27
9275,Cody Mueller,Burgess,Male,36,Wyoming,White Collar,20.Nov.15,63323.61
5166,Stacy Williams,Lambert,Female,36,Florida,White Collar,20.Nov.15,84693.18
7549,Brian Olson,Henderson,Male,32,South Dakota,White Collar,20.Nov.15,9068.75
5064,Duane Edwards,Vaughan,Female,37,Florida,Blue Collar,20.Nov.15,11073.76
4731,Karen Romero,Hunter,Male,32,Pennsylvania,Blue Collar,20.Nov.15,76492.8
804,Shawn Maynard,Rampling,Male,41,Georgia,Other,20.Nov.15,32715.84
4417,Stephen Jimenez,Berry,Female,39,Virginia,Blue Collar,20.Nov.15,10685.07
3454,Nina Harrington,Peake,Male,27,Delaware,White Collar,20.Nov.15,30268.33
2186,Jennifer Hicks,Anderson,Male,47,Oregon,Other,20.Nov.15,7286.16
3881,Brian Richardson,Jones,Female,39,Virginia,White Collar,21.Nov.15,105339.9
4514,Hayley Sparks,Glover,Male,42,Oregon,White Collar,21.Nov.15,11632.9
3080,Monica Sanders,Lambert,Female,21,Arkansas,White Collar,21.Nov.15,3038.3
5444,Robin Parker,North,Male,36,Minnesota,Other,21.Nov.15,94494.62
7547,William Thompson,Ross,Female,35,North Carolina,White Collar,21.Nov.15,20637.25
6704,Tammy Malone,Dickens,Male,27,South Carolina,White Collar,21.Nov.15,53494.5
8932,Mrs. Nicole Blake,Ince,Male,43,Maryland,White Collar,21.Nov.15,2619.84
8730,Laura Johnson,Jones,Female,38,North Carolina,White Collar,21.Nov.15,89126.12
3969,Shelley Ward,Greene,Female,35,Wisconsin,White Collar,21.Nov.15,29531.43
5009,Rita Pace,Paterson,Female,49,Massachusetts,Other,21.Nov.15,90049.91
9532,Stacy Wilson,Short,Male,38,Pennsylvania,White Collar,21.Nov.15,21417.1
9106,Veronica Watson,Burgess,Female,32,Iowa,White Collar,21.Nov.15,74633.22
6056,Courtney Robinson,Roberts,Male,37,South Dakota,White Collar,21.Nov.15,77155.23
4792,Aaron Hansen,Underwood,Male,50,Illinois,Other,21.Nov.15,99255.19
2372,Ashley Lynn,Clarkson,Female,43,Colorado,Other,21.Nov.15,41538.28
6552,Lisa Martin,Grant,Female,42,Iowa,Other,21.Nov.15,6916.13
1772,Daniel Hill,Sanderson,Male,51,Pennsylvania,Blue Collar,21.Nov.15,14724.29
66,Darlene Brown,Morrison,Male,47,Utah,Blue Collar,21.Nov.15,5875.97
7323,Daniel Cook,Lee,Male,55,Missouri,Blue Collar,21.Nov.15,71276.7
8934,Jaclyn Pham,Ball,Male,51,Alaska,Other,21.Nov.15,37322.47
6433,Mary Gonzalez,Ince,Male,26,Washington,Blue Collar,21.Nov.15,39625.37
1304,Jennifer Hendrix,Randall,Male,54,Texas,Blue Collar,21.Nov.15,7410.73
8357,James Murphy,Cameron,Female,53,Oklahoma,Other,21.Nov.15,466.01
2829,Sheila Larson,Simpson,Male,34,Tennessee,White Collar,21.Nov.15,32851.32
7310,Elizabeth Williams,Hart,Male,38,Alaska,Other,22.Nov.15,64508.93
2738,Shawn Bishop,Hughes,Male,46,Montana,White Collar,22.Nov.15,47908.76
8761,Mark Fox,Quinn,Female,36,Indiana,White Collar,22.Nov.15,77553.79
5333,Isaac Johnson,Churchill,Female,47,Tennessee,Blue Collar,22.Nov.15,15690.97
2793,Lisa White,Watson,Male,28,Florida,Other,22.Nov.15,82847.05
4224,Gary Contreras,Baker,Female,45,Missouri,Other,22.Nov.15,6176.99
1838,Audrey Roach,Roberts,Male,35,Maryland,Other,22.Nov.15,33575.8
4842,Kelly Richards,Howard,Female,53,Tennessee,Other,23.Nov.15,36319.75
493,Jennifer Lambert,Langdon,Male,31,Pennsylvania,White Collar,23.Nov.15,20544.55
5832,John Morales,Ball,Female,43,Massachusetts,White Collar,23.Nov.15,16111.39
6563,Patrick Baxter,Baker,Female,28,Missouri,White Collar,23.Nov.15,59252.91
7004,Caroline Coffey,Anderson,Male,43,Virginia,White Collar,23.Nov.15,45425.57
1066,Marie Diaz,Clarkson,Female,32,Illinois,White Collar,23.Nov.15,47291.75
9593,Jessica Park,Langdon,Female,30,Missouri,White Collar,23.Nov.15,27937.26
2019,John Lowe,Newman,Male,32,Louisiana,Other,23.Nov.15,677.88
5898,John Clarke,Poole,Female,29,Arkansas,White Collar,23.Nov.15,39324.22
8649,Jordan Pope,Davidson,Female,30,Maine,Other,23.Nov.15,52474.35
52,Cassandra Flores,Bailey,Male,41,Massachusetts,White Collar,23.Nov.15,64153.64
2154,Erin Cervantes,Mackenzie,Male,50,Vermont,Other,23.Nov.15,57632.39
3321,Anthony Nunez,Slater,Male,22,Illinois,White Collar,23.Nov.15,25219.7
1106,Tammy Hart,Jones,Male,27,New Mexico,White Collar,23.Nov.15,7897.23
8210,Timothy Cox,Forsyth,Female,27,Texas,White Collar,23.Nov.15,31618.56
5141,Jordan Warren,Cornish,Male,47,North Dakota,White Collar,24.Nov.15,12302.28
189,Cindy Ashley,Mackay,Female,32,Rhode Island,Other,24.Nov.15,62279.58
2371,Toni Hodges,Buckland,Female,35,Kentucky,Other,24.Nov.15,28586.34
9001,Antonio Melton,Slater,Female,35,West Virginia,Blue Collar,24.Nov.15,43833.84
7704,Heather Walker,Skinner,Female,35,Arizona,Other,24.Nov.15,30158.68
8717,Kathleen Evans,Fraser,Female,36,Utah,White Collar,24.Nov.15,28128.35
722,Adrian Snyder,Poole,Male,50,Missouri,White Collar,24.Nov.15,17454.85
6787,Hailey Kent,Alsop,Female,32,New Hampshire,White Collar,24.Nov.15,68573.19
8825,Jack Johnson,Berry,Female,40,Mississippi,Other,24.Nov.15,52970.78
5369,Morgan Briggs,May,Male,44,Alabama,Other,24.Nov.15,25768.74
2059,Ethan Li,Clark,Male,21,Michigan,White Collar,24.Nov.15,88147.69
3739,Mason Lin,Kerr,Male,37,New Mexico,Blue Collar,24.Nov.15,125213.72
2144,Angela Shepherd,Kerr,Male,39,Washington,White Collar,24.Nov.15,55146.36
3999,John Hensley,Wilkins,Female,30,New Hampshire,White Collar,24.Nov.15,43545.03
1737,Darin Parsons,Stewart,Male,53,Louisiana,Other,24.Nov.15,37425.23
5788,Nicole Lopez,Churchill,Female,48,Florida,Other,24.Nov.15,35190.96
